timestamp,station,temperature_c,feels_like_c,humidity_pct,wind_speed_ms,wind_gust_ms,solar_irradiance_wm2,pressure_hpa,solar_output_kw,wind_output_kw,heating_demand_kw,station_load_kw,net_balance_kw,battery_soc_pct,generator_output_kw,renewable_share_pct
2024-06-29T18:00,Bharati Station,-8.4,-13.2,88,10.1,13.3,0.0,980.4,0.0,35.6,7.8,45.5,-9.9,23.96,0.0,78.2
2024-06-29T19:00,Bharati Station,-7.4,-11.8,87,8.6,12.2,0.0,981.6,0.0,21.1,7.6,45.3,-24.2,19.8,8.4,46.5
2024-06-29T20:00,Bharati Station,-3.6,-7.6,72,5.8,10.4,0.0,983.0,0.0,4.6,7.1,44.8,-40.2,19.8,40.2,10.3
2024-06-29T21:00,Bharati Station,-6.9,-12.5,69,15.1,15.5,0.0,984.3,0.0,57.0,7.8,45.5,11.5,22.53,0.0,100.0
2024-06-29T22:00,Bharati Station,-5.3,-11.9,61,21.9,26.3,0.0,985.3,0.0,57.0,7.9,45.6,11.4,25.24,0.0,100.0
2024-06-29T23:00,Bharati Station,-4.7,-11.5,61,24.1,29.5,0.0,986.5,0.0,0.0,7.9,45.6,-45.6,19.74,24.6,0.0
2024-06-30T00:00,Bharati Station,-4.5,-11.1,62,22.9,29.9,0.0,987.4,0.0,0.0,7.8,45.5,-45.5,19.74,45.5,0.0
2024-06-30T01:00,Bharati Station,-1.4,-10.7,55,42.1,61.9,0.0,986.4,0.0,0.0,7.9,45.6,-45.6,19.74,45.6,0.0
2024-06-30T02:00,Bharati Station,-1.7,-10.0,51,34.3,55.1,0.0,987.7,0.0,0.0,7.8,45.5,-45.5,19.74,45.5,0.0
2024-06-30T03:00,Bharati Station,-2.5,-10.2,51,29.3,44.3,0.0,989.5,0.0,0.0,7.7,45.4,-45.4,19.74,45.4,0.0
2024-06-30T04:00,Bharati Station,-3.0,-11.0,47,31.2,39.2,0.0,991.4,0.0,0.0,7.9,45.6,-45.6,19.74,45.6,0.0
2024-06-30T05:00,Bharati Station,-3.5,-13.3,42,43.1,53.6,0.0,992.7,0.0,0.0,8.3,46.0,-46.0,19.74,46.0,0.0
2024-06-30T06:00,Bharati Station,-4.1,-14.8,45,49.0,64.1,0.0,993.7,0.0,0.0,8.6,46.3,-46.3,19.74,46.3,0.0
2024-06-30T07:00,Bharati Station,-4.5,-16.2,45,55.5,74.2,0.0,995.4,0.0,0.0,8.9,46.6,-46.6,19.74,46.6,0.0
2024-06-30T08:00,Bharati Station,-5.1,-15.8,47,49.3,73.4,0.0,996.7,0.0,0.0,8.8,46.5,-46.5,19.74,46.5,0.0
2024-06-30T09:00,Bharati Station,-5.2,-15.8,46,47.9,65.5,0.0,997.8,0.0,0.0,8.8,46.5,-46.5,19.74,46.5,0.0
2024-06-30T10:00,Bharati Station,-5.6,-15.6,48,43.9,63.4,0.0,999.1,0.0,0.0,8.7,46.4,-46.4,19.74,46.4,0.0
2024-06-30T11:00,Bharati Station,-6.0,-15.7,48,41.6,58.7,0.0,1000.4,0.0,0.0,8.7,46.4,-46.4,19.74,46.4,0.0
2024-06-30T12:00,Bharati Station,-6.1,-15.2,49,37.7,54.7,0.0,1001.4,0.0,0.0,8.6,46.3,-46.3,19.74,46.3,0.0
2024-06-30T13:00,Bharati Station,-6.6,-17.5,49,49.9,70.2,0.0,1001.8,0.0,0.0,9.1,46.8,-46.8,19.74,46.8,0.0
2024-06-30T14:00,Bharati Station,-6.4,-16.1,48,41.8,66.2,0.0,1002.4,0.0,0.0,8.8,46.5,-46.5,19.74,46.5,0.0
2024-06-30T15:00,Bharati Station,-6.6,-15.4,48,35.4,54.7,0.0,1003.2,0.0,0.0,8.6,46.3,-46.3,19.74,46.3,0.0
2024-06-30T16:00,Bharati Station,-6.7,-14.9,47,31.1,46.1,0.0,1003.4,0.0,0.0,8.4,46.1,-46.1,19.74,46.1,0.0
2024-06-30T17:00,Bharati Station,-7.0,-14.8,47,28.5,40.3,0.0,1003.6,0.0,0.0,8.4,46.1,-46.1,19.74,46.1,0.0
2024-06-30T18:00,Bharati Station,-7.2,-14.5,47,24.8,36.7,0.0,1003.6,0.0,0.0,8.3,46.0,-46.0,19.74,46.0,0.0
2024-06-30T19:00,Bharati Station,-8.1,-14.4,52,18.0,31.7,0.0,1003.9,0.0,0.0,8.1,45.8,-45.8,19.74,45.8,0.0
2024-06-30T20:00,Bharati Station,-9.2,-14.2,52,8.8,22.3,0.0,1004.2,0.0,22.8,7.9,45.6,-22.8,19.74,22.8,50.0
2024-06-30T21:00,Bharati Station,-6.6,-10.6,38,1.1,10.4,0.0,1004.6,0.0,0.0,7.3,45.0,-45.0,19.74,45.0,0.0
2024-06-30T22:00,Bharati Station,-6.8,-11.0,40,3.1,3.6,0.0,1004.2,0.0,0.0,7.4,45.1,-45.1,19.74,45.1,0.0
2024-06-30T23:00,Bharati Station,-9.4,-14.3,47,7.6,8.3,0.0,1003.6,0.0,13.7,7.8,45.5,-31.8,19.74,31.8,30.1
2024-07-01T00:00,Bharati Station,-12.1,-18.1,56,15.1,17.3,0.0,1002.9,0.0,57.0,8.5,46.2,10.8,22.3,0.0,100.0
2024-07-01T01:00,Bharati Station,-12.2,-17.6,46,10.3,14.0,0.0,1001.5,0.0,37.9,8.3,46.0,-8.1,20.17,0.0,82.4
2024-07-01T02:00,Bharati Station,-12.9,-18.4,47,11.3,13.3,0.0,999.9,0.0,50.2,8.4,46.1,4.1,21.14,0.0,100.0
2024-07-01T03:00,Bharati Station,-13.8,-19.4,52,12.2,14.4,0.0,998.8,0.0,57.0,8.6,46.3,10.7,23.68,0.0,100.0
2024-07-01T04:00,Bharati Station,-12.9,-18.2,48,9.7,14.4,0.0,998.0,0.0,31.3,8.4,46.1,-14.8,19.82,0.1,67.9
2024-07-01T05:00,Bharati Station,-9.3,-14.1,36,6.6,11.5,0.0,997.5,0.0,8.0,7.8,45.5,-37.5,19.82,37.5,17.6
2024-07-01T06:00,Bharati Station,-8.3,-12.7,35,3.3,7.6,0.0,997.1,0.0,0.0,7.5,45.2,-45.2,19.82,45.2,0.0
2024-07-01T07:00,Bharati Station,-7.4,-12.1,30,5.8,6.1,0.0,996.2,0.0,4.6,7.5,45.2,-40.6,19.82,40.6,10.2
2024-07-01T08:00,Bharati Station,-12.6,-18.3,45,12.6,14.4,0.0,995.3,0.0,57.0,8.5,46.2,10.8,22.38,0.0,100.0
2024-07-01T09:00,Bharati Station,-13.5,-19.4,49,13.7,16.6,0.0,994.9,0.0,57.0,8.6,46.3,10.7,24.92,0.0,100.0
2024-07-01T10:00,Bharati Station,-12.8,-18.5,46,12.0,16.2,0.0,994.7,0.0,57.0,8.5,46.2,10.8,27.49,0.0,100.0
2024-07-01T11:00,Bharati Station,-12.8,-18.4,44,11.6,14.0,0.0,994.3,0.0,54.3,8.4,46.1,8.2,29.44,0.0,100.0
2024-07-01T12:00,Bharati Station,-14.0,-19.7,48,12.5,14.8,0.0,993.8,0.0,57.0,8.6,46.3,10.7,31.98,0.0,100.0
2024-07-01T13:00,Bharati Station,-14.4,-21.0,50,18.4,28.4,0.0,994.1,0.0,0.0,9.0,46.7,-46.7,19.72,0.0,0.0
2024-07-01T14:00,Bharati Station,-15.3,-21.4,54,14.8,22.3,0.0,993.2,0.0,57.0,8.9,46.6,10.4,22.19,0.0,100.0
2024-07-01T15:00,Bharati Station,-15.2,-20.7,53,10.8,17.6,0.0,992.4,0.0,43.8,8.7,46.4,-2.6,21.51,0.0,94.4
2024-07-01T16:00,Bharati Station,-16.2,-22.0,56,12.7,14.4,0.0,991.5,0.0,57.0,8.9,46.6,10.4,23.98,0.0,100.0
2024-07-01T17:00,Bharati Station,-15.9,-22.2,53,16.4,18.7,0.0,990.9,0.0,57.0,9.1,46.8,10.2,26.4,0.0,100.0
2024-07-01T18:00,Bharati Station,-15.7,-21.9,54,15.8,21.2,0.0,990.4,0.0,57.0,9.0,46.7,10.3,28.85,0.0,100.0
2024-07-01T19:00,Bharati Station,-13.8,-19.2,44,10.0,18.4,0.0,989.9,0.0,34.5,8.5,46.2,-11.7,25.78,0.0,74.7
2024-07-01T20:00,Bharati Station,-12.7,-18.0,39,9.4,11.9,0.0,989.3,0.0,28.3,8.3,46.0,-17.7,21.13,0.0,61.5
2024-07-01T21:00,Bharati Station,-14.9,-20.7,47,12.2,13.7,0.0,988.9,0.0,57.0,8.7,46.4,10.6,23.65,0.0,100.0
2024-07-01T22:00,Bharati Station,-15.9,-22.0,50,15.2,17.6,0.0,988.7,0.0,57.0,9.0,46.7,10.3,26.1,0.0,100.0
2024-07-01T23:00,Bharati Station,-16.1,-22.3,51,15.6,18.0,0.0,988.3,0.0,57.0,9.1,46.8,10.2,28.52,0.0,100.0
2024-07-02T00:00,Bharati Station,-16.2,-22.5,52,16.3,19.1,0.0,988.3,0.0,57.0,9.1,46.8,10.2,30.94,0.0,100.0
2024-07-02T01:00,Bharati Station,-13.6,-18.7,55,8.7,10.4,0.0,987.6,0.0,22.0,8.4,46.1,-24.1,24.61,0.0,47.7
2024-07-02T02:00,Bharati Station,-16.8,-22.6,66,13.0,15.1,0.0,987.1,0.0,57.0,9.0,46.7,10.3,27.06,0.0,100.0
2024-07-02T03:00,Bharati Station,-16.5,-23.0,65,17.6,21.2,0.0,987.1,0.0,57.0,9.2,46.9,10.1,29.46,0.0,100.0
2024-07-02T04:00,Bharati Station,-16.7,-23.5,69,20.0,25.2,0.0,986.9,0.0,57.0,9.4,47.1,9.9,31.81,0.0,100.0
2024-07-02T05:00,Bharati Station,-16.8,-23.6,72,20.2,25.9,0.0,987.0,0.0,57.0,9.4,47.1,9.9,34.16,0.0,100.0
2024-07-02T06:00,Bharati Station,-16.8,-23.6,75,19.9,26.6,0.0,986.8,0.0,57.0,9.4,47.1,9.9,36.51,0.0,100.0
2024-07-02T07:00,Bharati Station,-17.2,-23.6,78,17.6,25.6,0.0,986.6,0.0,57.0,9.3,47.0,10.0,38.88,0.0,100.0
2024-07-02T08:00,Bharati Station,-17.3,-23.2,81,14.3,23.0,0.0,986.3,0.0,57.0,9.1,46.8,10.2,41.3,0.0,100.0
2024-07-02T09:00,Bharati Station,-17.6,-23.4,83,13.5,18.4,0.0,986.1,0.0,57.0,9.1,46.8,10.2,43.72,0.0,100.0
2024-07-02T10:00,Bharati Station,-17.3,-23.0,80,12.7,16.9,0.0,986.0,0.0,57.0,9.0,46.7,10.3,46.17,0.0,100.0
2024-07-02T11:00,Bharati Station,-17.6,-23.3,81,12.8,16.2,0.0,985.7,0.0,57.0,9.1,46.8,10.2,48.59,0.0,100.0
2024-07-02T12:00,Bharati Station,-17.7,-23.6,79,13.8,16.9,0.0,985.5,0.0,57.0,9.2,46.9,10.1,50.99,0.0,100.0
2024-07-02T13:00,Bharati Station,-18.4,-24.3,73,13.8,18.0,0.0,984.9,0.0,57.0,9.2,46.9,10.1,53.39,0.0,100.0
2024-07-02T14:00,Bharati Station,-18.2,-24.3,71,15.5,19.4,0.0,985.3,0.0,57.0,9.3,47.0,10.0,55.76,0.0,100.0
2024-07-02T15:00,Bharati Station,-18.0,-24.2,63,15.7,20.2,0.0,985.7,0.0,57.0,9.3,47.0,10.0,58.14,0.0,100.0
2024-07-02T16:00,Bharati Station,-18.2,-24.3,57,14.9,20.2,0.0,985.4,0.0,57.0,9.3,47.0,10.0,60.52,0.0,100.0
2024-07-02T17:00,Bharati Station,-18.0,-23.5,59,10.3,19.1,0.0,985.1,0.0,37.9,9.0,46.7,-8.8,58.21,0.0,81.2
2024-07-02T18:00,Bharati Station,-16.5,-21.9,46,9.2,13.3,0.0,984.8,0.0,26.4,8.8,46.5,-20.1,52.93,0.0,56.8
2024-07-02T19:00,Bharati Station,-13.8,-18.8,37,6.9,11.5,0.0,984.8,0.0,9.5,8.3,46.0,-36.5,43.35,0.0,20.7
2024-07-02T20:00,Bharati Station,-13.2,-17.9,36,4.7,9.0,0.0,985.0,0.0,1.5,8.2,45.9,-44.4,31.7,0.0,3.3
2024-07-02T21:00,Bharati Station,-13.2,-17.8,36,4.2,6.1,0.0,985.6,0.0,0.7,8.1,45.8,-45.1,19.86,0.0,1.5
2024-07-02T22:00,Bharati Station,-13.3,-18.0,35,4.4,5.8,0.0,985.6,0.0,1.0,8.1,45.8,-44.8,19.86,44.8,2.2
2024-07-02T23:00,Bharati Station,-15.3,-20.5,40,7.8,9.4,0.0,985.6,0.0,15.1,8.5,46.2,-31.1,19.86,31.1,32.7
2024-07-03T00:00,Bharati Station,-17.9,-23.3,59,10.2,13.0,0.0,985.5,0.0,36.7,9.0,46.7,-10.0,19.86,10.0,78.6
2024-07-03T01:00,Bharati Station,-18.0,-23.5,62,10.3,13.0,0.0,984.2,0.0,37.9,9.0,46.7,-8.8,19.86,8.8,81.2
2024-07-03T02:00,Bharati Station,-19.3,-25.3,55,13.6,16.9,0.0,984.2,0.0,57.0,9.4,47.1,9.9,22.21,0.0,100.0
2024-07-03T03:00,Bharati Station,-19.2,-25.1,56,12.7,18.7,0.0,984.6,0.0,57.0,9.3,47.0,10.0,24.58,0.0,100.0
2024-07-03T04:00,Bharati Station,-14.8,-19.8,42,7.3,16.6,0.0,984.9,0.0,11.8,8.5,46.2,-34.4,19.77,16.1,25.5
2024-07-03T05:00,Bharati Station,-13.8,-18.5,40,5.1,9.7,0.0,985.2,0.0,2.4,8.2,45.9,-43.5,19.77,43.5,5.2
2024-07-03T06:00,Bharati Station,-14.0,-18.7,41,5.0,6.8,0.0,985.6,0.0,2.2,8.3,46.0,-43.8,19.77,43.8,4.8
2024-07-03T07:00,Bharati Station,-14.1,-18.8,41,5.4,7.2,0.0,985.7,0.0,3.3,8.3,46.0,-42.7,19.77,42.7,7.2
2024-07-03T08:00,Bharati Station,-14.2,-19.1,39,6.0,7.9,0.0,985.9,0.0,5.4,8.3,46.0,-40.6,19.77,40.6,11.7
2024-07-03T09:00,Bharati Station,-15.8,-20.9,44,7.7,9.7,0.0,986.0,0.0,14.4,8.6,46.3,-31.9,19.77,31.9,31.1
2024-07-03T10:00,Bharati Station,-18.3,-23.6,72,9.7,11.9,0.0,986.4,0.0,31.3,9.0,46.7,-15.4,19.77,15.4,67.0
2024-07-03T11:00,Bharati Station,-19.7,-25.2,77,11.0,14.0,0.0,986.6,0.0,46.3,9.3,47.0,-0.7,19.77,0.7,98.5
2024-07-03T12:00,Bharati Station,-20.2,-25.7,79,10.7,14.0,0.0,987.1,0.0,42.6,9.3,47.0,-4.4,19.77,4.4,90.6
2024-07-03T13:00,Bharati Station,-15.2,-19.9,38,4.8,6.5,0.0,986.7,0.0,1.7,8.4,46.1,-44.4,19.77,44.4,3.7
2024-07-03T14:00,Bharati Station,-15.7,-20.5,43,5.2,7.6,0.0,987.3,0.0,2.7,8.5,46.2,-43.5,19.77,43.5,5.8
2024-07-03T15:00,Bharati Station,-16.2,-21.0,49,5.7,7.2,0.0,987.9,0.0,4.2,8.5,46.2,-42.0,19.77,42.0,9.1
2024-07-03T16:00,Bharati Station,-17.6,-22.5,73,7.2,9.0,0.0,988.4,0.0,11.2,8.8,46.5,-35.3,19.77,35.3,24.1
2024-07-03T17:00,Bharati Station,-19.2,-24.3,97,8.7,10.8,0.0,988.4,0.0,22.0,9.1,46.8,-24.8,19.77,24.8,47.0
2024-07-03T18:00,Bharati Station,-20.4,-25.8,94,10.4,13.3,0.0,988.4,0.0,39.0,9.3,47.0,-8.0,19.77,8.0,83.0
2024-07-03T19:00,Bharati Station,-20.7,-26.5,84,12.8,15.8,0.0,988.4,0.0,57.0,9.5,47.2,9.8,22.1,0.0,100.0
2024-07-03T20:00,Bharati Station,-20.5,-26.0,83,11.4,16.2,0.0,988.4,0.0,51.6,9.4,47.1,4.5,23.17,0.0,100.0
2024-07-03T21:00,Bharati Station,-18.0,-23.0,89,7.9,14.4,0.0,988.9,0.0,15.7,8.9,46.6,-30.9,19.84,18.2,33.7
2024-07-03T22:00,Bharati Station,-15.4,-19.6,93,3.6,10.4,0.0,989.5,0.0,0.2,8.3,46.0,-45.8,19.84,45.8,0.4
2024-07-03T23:00,Bharati Station,-15.3,-19.5,91,3.7,4.7,0.0,989.9,0.0,0.2,8.3,46.0,-45.8,19.84,45.8,0.4
2024-07-04T00:00,Bharati Station,-15.4,-19.9,87,5.6,7.2,0.0,990.1,0.0,3.9,8.4,46.1,-42.2,19.84,42.2,8.5
2024-07-04T01:00,Bharati Station,-15.3,-19.5,77,2.9,3.6,0.0,989.5,0.0,0.0,8.3,46.0,-46.0,19.84,46.0,0.0
2024-07-04T02:00,Bharati Station,-15.5,-20.2,80,6.5,7.6,0.0,990.1,0.0,7.5,8.5,46.2,-38.7,19.84,38.7,16.2
2024-07-04T03:00,Bharati Station,-18.8,-24.9,62,14.5,17.6,0.0,990.5,0.0,57.0,9.3,47.0,10.0,22.22,0.0,100.0
2024-07-04T04:00,Bharati Station,-18.9,-24.8,64,13.0,19.1,0.0,990.9,0.0,57.0,9.3,47.0,10.0,24.6,0.0,100.0
2024-07-04T05:00,Bharati Station,-17.6,-22.8,69,9.4,16.2,0.0,991.4,0.0,28.3,8.9,46.6,-18.3,19.8,0.0,60.7
2024-07-04T06:00,Bharati Station,-18.0,-23.3,65,9.4,11.9,0.0,991.7,0.0,28.3,9.0,46.7,-18.4,19.8,18.4,60.6
2024-07-04T07:00,Bharati Station,-17.5,-22.7,62,8.6,11.9,0.0,992.1,0.0,21.1,8.9,46.6,-25.5,19.8,25.5,45.3
2024-07-04T08:00,Bharati Station,-14.8,-19.5,53,5.6,11.2,0.0,992.3,0.0,3.9,8.4,46.1,-42.2,19.8,42.2,8.5
2024-07-04T09:00,Bharati Station,-15.4,-20.2,59,6.4,8.3,0.0,992.8,0.0,7.0,8.5,46.2,-39.2,19.8,39.2,15.2
2024-07-04T10:00,Bharati Station,-19.3,-24.6,86,9.7,11.9,0.0,993.0,0.0,31.3,9.1,46.8,-15.5,19.8,15.5,66.9
2024-07-04T11:00,Bharati Station,-21.1,-27.0,90,13.9,16.9,0.0,993.1,0.0,57.0,9.6,47.3,9.7,22.1,0.0,100.0
2024-07-04T12:00,Bharati Station,-21.2,-27.4,88,15.6,19.4,0.0,993.4,0.0,57.0,9.7,47.4,9.6,24.38,0.0,100.0
2024-07-04T13:00,Bharati Station,-21.4,-27.6,89,15.3,19.4,0.0,993.8,0.0,57.0,9.7,47.4,9.6,26.66,0.0,100.0
2024-07-04T14:00,Bharati Station,-21.5,-27.8,86,16.0,20.5,0.0,994.0,0.0,57.0,9.8,47.5,9.5,28.92,0.0,100.0
2024-07-04T15:00,Bharati Station,-21.6,-27.8,88,15.8,20.5,0.0,994.5,0.0,57.0,9.8,47.5,9.5,31.18,0.0,100.0
2024-07-04T16:00,Bharati Station,-21.5,-27.8,88,15.9,20.5,0.0,994.5,0.0,57.0,9.8,47.5,9.5,33.44,0.0,100.0
2024-07-04T17:00,Bharati Station,-21.3,-27.6,87,16.1,20.9,0.0,994.1,0.0,57.0,9.8,47.5,9.5,35.7,0.0,100.0
2024-07-04T18:00,Bharati Station,-21.3,-27.5,90,15.5,20.9,0.0,994.1,0.0,57.0,9.7,47.4,9.6,37.98,0.0,100.0
2024-07-04T19:00,Bharati Station,-21.3,-27.2,87,13.9,19.8,0.0,994.2,0.0,57.0,9.6,47.3,9.7,40.28,0.0,100.0
2024-07-04T20:00,Bharati Station,-21.3,-27.1,91,13.3,17.6,0.0,994.3,0.0,57.0,9.6,47.3,9.7,42.58,0.0,100.0
2024-07-04T21:00,Bharati Station,-21.4,-27.4,92,14.4,18.4,0.0,994.2,0.0,57.0,9.7,47.4,9.6,44.86,0.0,100.0
2024-07-04T22:00,Bharati Station,-21.5,-27.5,89,14.6,19.1,0.0,993.9,0.0,57.0,9.7,47.4,9.6,47.14,0.0,100.0
2024-07-04T23:00,Bharati Station,-21.6,-27.6,86,14.2,18.7,0.0,993.8,0.0,57.0,9.7,47.4,9.6,49.42,0.0,100.0
2024-07-05T00:00,Bharati Station,-21.9,-27.9,87,14.1,18.0,0.0,993.7,0.0,57.0,9.7,47.4,9.6,51.7,0.0,100.0
2024-07-05T01:00,Bharati Station,-22.5,-28.9,91,16.8,21.6,0.0,992.7,0.0,57.0,10.0,47.7,9.3,53.91,0.0,100.0
2024-07-05T02:00,Bharati Station,-22.6,-28.8,91,15.6,22.0,0.0,992.3,0.0,57.0,9.9,47.6,9.4,56.14,0.0,100.0
2024-07-05T03:00,Bharati Station,-22.7,-28.9,91,15.6,20.9,0.0,992.1,0.0,57.0,9.9,47.6,9.4,58.37,0.0,100.0
2024-07-05T04:00,Bharati Station,-22.5,-28.7,91,15.3,20.9,0.0,991.7,0.0,57.0,9.9,47.6,9.4,60.6,0.0,100.0
2024-07-05T05:00,Bharati Station,-22.2,-28.2,92,14.3,20.2,0.0,991.5,0.0,57.0,9.8,47.5,9.5,62.86,0.0,100.0
2024-07-05T06:00,Bharati Station,-22.0,-28.0,92,14.5,18.7,0.0,991.4,0.0,57.0,9.7,47.4,9.6,65.14,0.0,100.0
2024-07-05T07:00,Bharati Station,-21.8,-27.9,92,15.1,19.8,0.0,990.8,0.0,57.0,9.8,47.5,9.5,67.4,0.0,100.0
2024-07-05T08:00,Bharati Station,-21.5,-27.5,91,14.3,19.8,0.0,990.5,0.0,57.0,9.7,47.4,9.6,69.68,0.0,100.0
2024-07-05T09:00,Bharati Station,-21.3,-27.3,91,14.4,18.7,0.0,990.3,0.0,57.0,9.7,47.4,9.6,71.96,0.0,100.0
2024-07-05T10:00,Bharati Station,-21.2,-27.1,91,13.4,18.4,0.0,990.3,0.0,57.0,9.6,47.3,9.7,74.26,0.0,100.0
2024-07-05T11:00,Bharati Station,-21.5,-27.4,69,13.0,17.3,0.0,990.5,0.0,57.0,9.6,47.3,9.7,76.56,0.0,100.0
2024-07-05T12:00,Bharati Station,-21.9,-27.6,62,11.7,16.9,0.0,990.6,0.0,55.7,9.6,47.3,8.4,78.56,0.0,100.0
2024-07-05T13:00,Bharati Station,-23.0,-28.6,56,10.4,15.8,0.0,990.1,0.0,39.0,9.6,47.3,-8.3,76.38,0.0,82.5
2024-07-05T14:00,Bharati Station,-23.4,-28.8,56,9.4,13.3,0.0,990.5,0.0,28.3,9.6,47.3,-19.0,71.39,0.0,59.8
2024-07-05T15:00,Bharati Station,-21.5,-26.4,47,5.5,11.9,0.0,991.2,0.0,3.6,9.1,46.8,-43.2,60.05,0.0,7.7
2024-07-05T16:00,Bharati Station,-20.7,-25.5,45,4.8,6.8,0.0,991.3,0.0,1.7,9.0,46.7,-45.0,48.24,0.0,3.6
2024-07-05T17:00,Bharati Station,-20.6,-25.4,42,5.1,7.2,0.0,991.4,0.0,2.4,9.0,46.7,-44.3,36.61,0.0,5.1
2024-07-05T18:00,Bharati Station,-21.8,-26.9,42,6.9,9.0,0.0,991.4,0.0,9.5,9.3,47.0,-37.5,26.77,0.0,20.2
2024-07-05T19:00,Bharati Station,-20.7,-25.8,41,6.6,10.4,0.0,991.5,0.0,8.0,9.1,46.8,-38.8,19.66,11.7,17.1
2024-07-05T20:00,Bharati Station,-21.0,-26.1,45,7.2,9.0,0.0,991.7,0.0,11.2,9.2,46.9,-35.7,19.66,35.7,23.9
2024-07-05T21:00,Bharati Station,-19.4,-24.3,42,5.9,9.0,0.0,992.3,0.0,5.0,8.9,46.6,-41.6,19.66,41.6,10.7
2024-07-05T22:00,Bharati Station,-20.3,-25.4,45,7.0,9.4,0.0,992.7,0.0,10.1,9.1,46.8,-36.7,19.66,36.7,21.6
2024-07-05T23:00,Bharati Station,-19.1,-23.5,49,3.1,8.6,0.0,993.2,0.0,0.0,8.7,46.4,-46.4,19.66,46.4,0.0
2024-07-06T00:00,Bharati Station,-18.8,-23.5,49,4.6,5.4,0.0,994.1,0.0,1.3,8.8,46.5,-45.2,19.66,45.2,2.8
2024-07-06T01:00,Bharati Station,-22.6,-28.9,60,15.3,37.4,0.0,992.9,0.0,0.0,9.9,47.6,-47.6,19.66,47.6,0.0
2024-07-06T02:00,Bharati Station,-19.2,-23.7,51,3.4,19.1,0.0,994.2,0.0,0.1,8.8,46.5,-46.4,19.66,46.4,0.2
2024-07-06T03:00,Bharati Station,-19.0,-23.2,62,1.5,5.8,0.0,995.1,0.0,0.0,8.6,46.3,-46.3,19.66,46.3,0.0
2024-07-06T04:00,Bharati Station,-18.5,-23.0,44,3.0,4.7,0.0,995.4,0.0,0.0,8.7,46.4,-46.4,19.66,46.4,0.0
2024-07-06T05:00,Bharati Station,-18.3,-22.4,48,0.8,4.7,0.0,996.2,0.0,0.0,8.5,46.2,-46.2,19.66,46.2,0.0
2024-07-06T06:00,Bharati Station,-18.4,-22.6,59,2.0,2.5,0.0,996.3,0.0,0.0,8.6,46.3,-46.3,19.66,46.3,0.0
2024-07-06T07:00,Bharati Station,-18.4,-23.1,56,5.0,6.5,0.0,997.0,0.0,2.2,8.8,46.5,-44.3,19.66,44.3,4.7
2024-07-06T08:00,Bharati Station,-23.7,-29.5,71,12.5,14.4,0.0,997.0,0.0,57.0,9.8,47.5,9.5,21.92,0.0,100.0
2024-07-06T09:00,Bharati Station,-23.3,-29.5,96,15.8,20.9,0.0,996.9,0.0,57.0,10.0,47.7,9.3,24.13,0.0,100.0
2024-07-06T10:00,Bharati Station,-23.7,-29.7,94,14.0,20.2,0.0,997.9,0.0,57.0,9.9,47.6,9.4,26.36,0.0,100.0
2024-07-06T11:00,Bharati Station,-23.4,-29.9,94,17.4,22.3,0.0,998.1,0.0,57.0,10.1,47.8,9.2,28.54,0.0,100.0
2024-07-06T12:00,Bharati Station,-23.4,-29.9,93,17.6,23.4,0.0,997.9,0.0,57.0,10.1,47.8,9.2,30.72,0.0,100.0
2024-07-06T13:00,Bharati Station,-23.3,-29.4,92,14.8,23.0,0.0,998.8,0.0,57.0,9.9,47.6,9.4,32.95,0.0,100.0
2024-07-06T14:00,Bharati Station,-23.2,-29.3,93,15.0,19.1,0.0,999.4,0.0,57.0,9.9,47.6,9.4,35.18,0.0,100.0
2024-07-06T15:00,Bharati Station,-23.3,-29.8,93,17.3,22.3,0.0,999.9,0.0,57.0,10.1,47.8,9.2,37.36,0.0,100.0
2024-07-06T16:00,Bharati Station,-23.7,-30.1,92,16.6,22.7,0.0,999.8,0.0,57.0,10.1,47.8,9.2,39.54,0.0,100.0
2024-07-06T17:00,Bharati Station,-23.7,-29.9,91,15.6,22.0,0.0,1000.1,0.0,57.0,10.0,47.7,9.3,41.75,0.0,100.0
2024-07-06T18:00,Bharati Station,-23.6,-29.6,92,14.3,20.2,0.0,1000.0,0.0,57.0,9.9,47.6,9.4,43.98,0.0,100.0
2024-07-06T19:00,Bharati Station,-23.7,-29.5,85,12.3,18.4,0.0,1000.3,0.0,57.0,9.8,47.5,9.5,46.24,0.0,100.0
2024-07-06T20:00,Bharati Station,-23.9,-29.6,90,12.0,15.8,0.0,1000.9,0.0,57.0,9.8,47.5,9.5,48.5,0.0,100.0
2024-07-06T21:00,Bharati Station,-23.8,-29.8,82,13.6,16.9,0.0,1001.7,0.0,57.0,9.9,47.6,9.4,50.73,0.0,100.0
2024-07-06T22:00,Bharati Station,-24.2,-30.1,87,13.2,17.3,0.0,1001.8,0.0,57.0,9.9,47.6,9.4,52.96,0.0,100.0
2024-07-06T23:00,Bharati Station,-24.2,-30.1,87,13.4,17.3,0.0,1001.8,0.0,57.0,10.0,47.7,9.3,55.17,0.0,100.0
2024-07-07T00:00,Bharati Station,-24.2,-30.1,85,12.8,17.3,0.0,1001.5,0.0,57.0,9.9,47.6,9.4,57.4,0.0,100.0
2024-07-07T01:00,Bharati Station,-24.2,-30.0,86,12.0,18.7,0.0,1001.4,0.0,57.0,9.9,47.6,9.4,59.63,0.0,100.0
